timestamp,temperature,humidity,wind_speed,pressure,pm25,pm10,co,no2,o3,aqi,hour,day,month,day_of_week,previous_aqi,aqi_lag_3,aqi_lag_6,aqi_lag_12,rolling_avg_3,rolling_avg_6,aqi_change,future_aqi
2026-03-23 02:00:00,23.1,88.79855,7.4932766,1012.18274,17.0,20.1,552.0,18.2,41.0,21.4,2,23,3,0,20.1,19.78,26.36,30.38,20.646666666666658,21.29,1.2999999999999972,28.9
2026-03-23 03:00:00,24.2,83.36165,7.4520864,1012.68524,16.4,20.4,662.0,18.3,47.0,22.08,3,23,3,0,21.4,20.44,24.15,29.9,21.193333333333324,20.945,0.6799999999999997,31.42
2026-03-23 04:00:00,25.9,71.71062,7.256032,1012.78986,14.8,19.8,583.0,15.4,64.0,23.27,4,23,3,0,22.08,20.1,21.87,29.5,22.24999999999999,21.17833333333333,1.1900000000000013,32.72
2026-03-23 05:00:00,27.6,58.56322,7.8625183,1012.99414,14.2,21.9,411.0,10.8,86.0,26.0,5,23,3,0,23.27,21.4,19.78,29.54,23.78333333333332,22.215,2.7300000000000004,34.52
2026-03-23 06:00:00,29.25,49.19011,8.641874,1013.0986,13.4,22.9,277.0,7.2,103.0,27.81,6,23,3,0,26.0,22.08,20.44,29.38,25.693333333333324,23.44333333333333,1.8099999999999987,37.69
2026-03-23 07:00:00,30.3,45.29268,10.308831,1012.5019,12.7,23.8,236.0,5.3,112.0,28.71,7,23,3,0,27.81,23.27,20.1,28.28,27.50666666666666,24.878333333333334,0.9000000000000021,41.94
2026-03-23 08:00:00,30.7,44.972397,12.708816,1011.60364,12.3,24.3,234.0,4.2,115.0,28.89,8,23,3,0,28.71,26.0,21.4,26.36,28.469999999999988,26.126666666666665,0.17999999999999972,43.62
2026-03-23 09:00:00,30.25,47.92418,15.3686695,1010.8029,12.0,24.1,245.0,4.1,115.0,28.68,9,23,3,0,28.89,27.81,22.08,24.15,28.75999999999999,27.22666666666667,-0.21000000000000085,43.01
2026-03-23 10:00:00,29.65,50.707848,15.206538,1010.00195,11.9,24.4,261.0,4.8,111.0,28.2,10,23,3,0,28.68,28.71,23.27,21.87,28.58999999999999,28.048333333333332,-0.4800000000000004,40.87
2026-03-23 11:00:00,29.3,50.77675,14.759999,1009.4015,12.1,25.4,290.0,6.3,103.0,27.53,11,23,3,0,28.2,28.89,26.0,19.78,28.136666666666656,28.30333333333333,-0.6699999999999982,37.77
2026-03-23 12:00:00,28.1,55.47211,12.606426,1009.5982,10.3,18.0,324.0,9.9,96.0,24.64,12,23,3,0,27.53,28.68,27.81,20.44,26.789999999999992,27.775000000000002,-2.8900000000000006,27.24
2026-03-23 13:00:00,27.1,61.062218,12.93247,1009.99536,11.1,17.3,370.0,18.0,79.0,23.56,13,23,3,0,24.64,28.2,28.71,20.1,25.24333333333332,26.916666666666668,-1.0800000000000018,26.12
2026-03-23 14:00:00,25.8,73.257416,9.919618,1010.2916,13.6,18.0,422.0,28.9,55.0,22.98,14,23,3,0,23.56,27.53,28.89,21.4,23.726666666666656,25.93166666666667,-0.5799999999999983,24.88
2026-03-23 15:00:00,25.3,80.48718,10.03167,1010.98975,13.6,18.7,453.0,35.4,39.0,21.7,15,23,3,0,22.98,24.64,28.68,22.08,22.746666666666655,24.768333333333334,-1.2800000000000011,24.44
2026-03-23 16:00:00,24.9,85.2403,9.028754,1011.48816,12.6,18.7,452.0,33.4,38.0,20.75,16,23,3,0,21.7,23.56,28.2,23.27,21.80999999999999,23.526666666666667,-0.9499999999999993,24.6
2026-03-23 17:00:00,24.65,86.259575,9.0018,1011.68726,11.7,18.2,430.0,27.1,45.0,20.3,17,23,3,0,20.75,22.98,27.53,26.0,20.916666666666657,22.32166666666667,-0.4499999999999993,24.98
2026-03-23 18:00:00,24.55,88.64357,9.531505,1011.7869,11.4,17.5,395.0,21.6,51.0,20.09,18,23,3,0,20.3,21.7,24.64,27.81,20.379999999999992,21.563333333333333,-0.21000000000000085,25.02
2026-03-23 19:00:00,24.55,89.45428,8.581677,1011.38727,11.3,16.6,337.0,18.8,52.0,19.59,19,23,3,0,20.09,20.75,23.56,28.71,19.993333333333325,20.901666666666667,-0.5,24.82
2026-03-23 20:00:00,24.35,91.08237,8.149847,1010.8871,11.0,15.8,266.0,16.9,51.0,18.84,20,23,3,0,19.59,20.3,22.98,28.89,19.506666666666657,20.21166666666667,-0.75,23.92
2026-03-23 21:00:00,24.05,92.455505,9.255571,1010.5866,10.4,14.7,213.0,15.0,50.0,17.89,21,23,3,0,18.84,20.09,21.7,28.68,18.773333333333323,19.576666666666668,-0.9499999999999993,22.56
2026-03-23 22:00:00,23.75,93.852936,9.565437,1010.48566,9.5,13.4,184.0,12.3,50.0,16.78,22,23,3,0,17.89,19.59,20.75,28.2,17.83666666666666,18.915000000000003,-1.1099999999999994,21.18
2026-03-23 23:00:00,23.95,92.45001,8.39078,1010.18665,8.6,12.5,173.0,9.6,50.0,15.74,23,23,3,0,16.78,18.84,20.3,27.53,16.803333333333324,18.155,-1.040000000000001,19.94
2026-03-24 00:00:00,24.1,93.020096,8.209263,1009.6873,8.2,11.1,195.0,9.4,48.0,14.93,0,24,3,1,15.74,17.89,20.09,24.64,15.816666666666658,17.294999999999998,-0.8100000000000005,19.63
2026-03-24 01:00:00,24.15,92.74141,10.24578,1010.08734,8.7,12.5,281.0,13.2,43.0,15.28,1,24,3,1,14.93,16.78,19.59,23.56,15.316666666666658,16.576666666666664,0.34999999999999964,19.26
2026-03-24 02:00:00,24.1,92.458176,10.597094,1010.5866,11.4,15.7,399.0,18.3,38.0,17.28,2,24,3,1,15.28,15.74,18.84,22.98,15.82999999999999,16.316666666666666,2.0000000000000018,20.76
2026-03-24 03:00:00,25.0,84.47587,11.51578,1011.48834,13.2,18.7,467.0,21.7,37.0,19.14,3,24,3,1,17.28,14.93,17.89,21.7,17.233333333333324,16.525,1.8599999999999994,21.98
2026-03-24 04:00:00,26.4,74.49222,9.2660675,1011.8919,14.8,22.1,431.0,22.1,44.0,21.74,4,24,3,1,19.14,15.28,16.78,20.75,19.386666666666656,17.35166666666667,2.599999999999998,23.81
2026-03-24 05:00:00,28.25,60.192665,9.901636,1011.9969,15.5,26.6,344.0,20.8,56.0,24.59,5,24,3,1,21.74,17.28,15.74,20.3,21.823333333333323,18.826666666666664,2.8500000000000014,26.93
2026-03-24 06:00:00,29.75,49.631878,7.3997297,1011.701,17.3,32.2,286.0,18.6,72.0,28.68,6,24,3,1,24.59,19.14,14.93,20.09,25.00333333333332,21.118333333333336,4.09,29.32
2026-03-24 07:00:00,29.05,49.44908,7.555712,1010.6999,17.8,35.9,294.0,14.8,97.0,32.85,7,24,3,1,28.68,21.74,15.28,19.59,28.70666666666666,24.046666666666667,4.170000000000002,31.52
2026-03-24 08:00:00,29.65,45.549618,7.731622,1010.00195,17.9,36.9,330.0,10.1,126.0,36.75,8,24,3,1,32.85,24.59,17.28,18.84,32.75999999999999,27.291666666666668,3.8999999999999986,35.06
2026-03-24 09:00:00,29.55,51.805794,11.525623,1009.40247,19.3,37.1,360.0,7.1,142.0,39.44,9,24,3,1,36.75,28.68,19.14,17.89,36.34666666666666,30.674999999999997,2.6899999999999977,37.12
2026-03-24 10:00:00,28.65,61.222065,13.1412325,1008.9003,20.1,36.6,367.0,6.5,138.0,39.04,10,24,3,1,39.44,32.85,21.74,16.78,38.40999999999999,33.55833333333333,-0.3999999999999986,31.96
2026-03-24 11:00:00,29.4,55.101128,9.983106,1008.1029,18.5,33.6,368.0,7.6,121.0,35.26,11,24,3,1,39.04,36.75,24.59,15.74,37.91333333333332,35.336666666666666,-3.780000000000001,24.65
2026-03-24 12:00:00,29.2,60.782215,10.234705,1008.00256,16.2,28.7,385.0,11.3,115.0,32.78,12,24,3,1,35.26,39.44,28.68,14.93,35.69333333333332,36.02,-2.479999999999997,14.48
2026-03-24 13:00:00,27.85,65.33697,11.440978,1008.1987,16.7,27.6,439.0,16.7,93.0,30.32,13,24,3,1,32.78,39.04,32.85,15.28,32.786666666666655,35.598333333333336,-2.460000000000001,13.53
2026-03-24 14:00:00,26.7,72.51736,9.6480665,1008.5955,16.5,23.5,509.0,24.1,62.0,25.87,14,24,3,1,30.32,35.26,36.75,17.28,29.656666666666656,33.785000000000004,-4.449999999999999,13.1
2026-03-24 15:00:00,25.95,81.5574,7.970972,1009.19275,14.8,22.1,556.0,28.6,40.0,22.11,15,24,3,1,25.87,32.78,39.44,19.14,26.09999999999999,30.896666666666665,-3.7600000000000016,13.56
2026-03-24 16:00:00,25.45,86.5974,9.36173,1010.0909,14.5,21.9,572.0,27.9,35.0,21.06,16,24,3,1,22.11,30.32,39.04,21.74,23.01333333333332,27.900000000000002,-1.0500000000000007,13.95
2026-03-24 17:00:00,25.2,88.96386,9.793058,1010.39,14.0,21.9,565.0,24.3,39.0,20.88,17,24,3,1,21.06,25.87,35.26,24.59,21.34999999999999,25.50333333333333,-0.17999999999999972,14.98
2026-03-24 18:00:00,25.25,89.506386,12.049249,1010.39,13.5,22.3,524.0,20.3,43.0,20.7,18,24,3,1,20.88,22.11,32.78,28.68,20.87999999999999,23.49,-0.17999999999999972,15.51
2026-03-24 19:00:00,25.25,90.59229,14.357185,1010.39,13.2,22.9,421.0,16.4,46.0,20.54,19,24,3,1,20.7,21.06,30.32,32.85,20.706666666666656,21.86,-0.16000000000000014,14.98
2026-03-24 20:00:00,25.2,90.588936,13.055896,1009.8904,12.6,23.1,283.0,12.1,49.0,20.09,20,24,3,1,20.54,20.88,25.87,36.75,20.443333333333324,20.896666666666665,-0.4499999999999993,13.98
2026-03-24 21:00:00,24.85,91.94281,11.793777,1009.5897,11.9,22.0,183.0,8.7,52.0,19.46,21,24,3,1,20.09,20.7,22.11,39.44,20.02999999999999,20.455000000000002,-0.629999999999999,13.0
2026-03-24 22:00:00,24.75,91.383514,12.466867,1009.28955,11.1,19.9,131.0,6.2,54.0,18.56,22,24,3,1,19.46,20.54,21.06,39.04,19.36999999999999,20.03833333333333,-0.9000000000000021,12.02
2026-03-24 23:00:00,24.9,88.13594,12.10157,1009.28986,10.7,19.3,116.0,4.7,56.0,18.32,23,24,3,1,18.56,20.09,20.88,35.26,18.77999999999999,19.611666666666668,-0.23999999999999844,11.88
2026-03-25 00:00:00,24.3,86.489555,6.601363,1008.1892,11.3,18.9,183.0,7.6,49.0,17.92,0,25,3,2,18.32,19.46,20.7,32.78,18.266666666666655,19.148333333333333,-0.3999999999999986,11.49
2026-03-25 01:00:00,24.0,87.52454,7.072878,1008.8877,12.2,21.8,423.0,12.5,43.0,18.78,1,25,3,2,17.92,18.56,20.54,30.32,18.339999999999993,18.855,0.8599999999999994,12.2
2026-03-25 02:00:00,24.05,86.46594,8.37532,1009.6873,15.9,27.0,744.0,19.0,36.0,21.6,2,25,3,2,18.78,18.32,20.09,25.87,19.433333333333326,19.10666666666667,2.8200000000000003,13.78
2026-03-25 03:00:00,25.2,77.567856,6.9550843,1010.29004,19.4,35.3,912.0,22.1,36.0,25.48,3,25,3,2,21.6,17.92,19.46,22.11,21.953333333333322,20.11,3.879999999999999,16.12
2026-03-25 04:00:00,27.55,60.784588,8.513448,1010.49615,21.0,53.4,773.0,18.6,50.0,31.47,4,25,3,2,25.48,18.78,18.56,21.06,26.183333333333323,22.261666666666667,5.989999999999998,17.67
2026-03-25 05:00:00,29.5,46.384712,9.0,1010.90094,22.3,65.7,480.0,11.8,71.0,36.71,5,25,3,2,31.47,21.6,18.32,20.88,31.219999999999988,25.326666666666668,5.240000000000002,20.09
2026-03-25 06:00:00,30.05,45.947144,12.5032,1011.0024,23.8,72.6,258.0,6.4,87.0,40.43,6,25,3,2,36.71,25.48,17.92,20.7,36.203333333333326,29.078333333333337,3.719999999999999,22.26
2026-03-25 07:00:00,30.45,42.54621,14.974658,1010.90344,23.7,72.9,200.0,4.1,91.0,40.7,7,25,3,2,40.43,31.47,18.78,20.54,39.279999999999994,32.73166666666666,0.2700000000000031,23.96
2026-03-25 08:00:00,30.45,40.947403,14.138882,1010.00415,23.6,73.6,212.0,3.2,90.0,40.5,8,25,3,2,40.7,36.71,21.6,20.09,40.54333333333333,35.88166666666667,-0.20000000000000284,25.71
2026-03-25 09:00:00,30.3,39.99799,15.651722,1009.60425,23.5,75.2,235.0,3.3,86.0,40.19,9,25,3,2,40.5,40.43,25.48,19.46,40.46333333333333,38.333333333333336,-0.3100000000000023,27.41
2026-03-25 10:00:00,30.05,39.164543,13.684735,1009.00397,23.6,75.9,253.0,3.5,81.0,39.66,10,25,3,2,40.19,40.7,31.47,18.56,40.11666666666665,39.69833333333333,-0.5300000000000011,28.12
2026-03-25 11:00:00,29.35,42.65371,13.644427,1008.50256,23.9,75.9,282.0,4.6,73.0,38.77,11,25,3,2,39.66,40.5,36.71,18.32,39.53999999999999,40.041666666666664,-0.8899999999999935,26.79
2026-03-25 12:00:00,27.95,57.557766,13.060857,1008.3988,22.5,71.0,315.0,7.9,63.0,36.08,12,25,3,2,38.77,40.19,40.43,17.92,38.16999999999999,39.31666666666666,-2.690000000000005,21.72
2026-03-25 13:00:00,26.85,67.80081,12.483748,1008.59576,23.2,67.3,353.0,16.5,51.0,35.19,13,25,3,2,36.08,39.66,40.7,18.78,36.679999999999986,38.39833333333333,-0.8900000000000006,17.61
2026-03-25 14:00:00,26.05,76.28168,10.315115,1009.293,25.1,58.2,395.0,28.4,35.0,33.7,14,25,3,2,35.19,38.77,40.5,21.6,34.98999999999999,37.265,-1.4899999999999949,14.24
2026-03-25 15:00:00,25.95,74.64694,10.472536,1009.9921,27.5,57.0,432.0,38.1,22.0,34.16,15,25,3,2,33.7,36.08,40.19,25.48,34.349999999999994,36.26,0.45999999999999375,13.22
2026-03-25 16:00:00,25.9,71.2692,10.474082,1010.4917,29.7,56.5,466.0,43.6,15.0,34.94,16,25,3,2,34.16,35.19,39.66,31.47,34.26666666666666,35.473333333333336,0.7800000000000011,13.33
2026-03-25 17:00:00,25.65,72.55697,8.36758,1010.59106,31.0,55.9,497.0,46.9,12.0,35.52,17,25,3,2,34.94,33.7,38.77,36.71,34.87333333333333,34.931666666666665,0.5800000000000054,15.66
2026-03-25 18:00:00,25.7,73.46637,6.9480934,1010.691,31.7,55.5,510.0,47.7,11.0,35.76,18,25,3,2,35.52,34.16,36.08,40.43,35.40666666666666,34.87833333333333,0.23999999999999488,22.91
2026-03-25 19:00:00,25.65,73.91196,8.604301,1010.691,31.0,54.1,502.0,45.4,13.0,35.08,19,25,3,2,35.76,34.94,35.19,40.7,35.453333333333326,34.85999999999999,-0.6799999999999997,31.14
2026-03-25 20:00:00,25.4,75.48095,6.0721655,1010.19037,29.7,51.7,478.0,40.6,17.0,33.83,20,25,3,2,35.08,35.52,33.7,40.5,34.889999999999986,34.88166666666667,-1.25,36.14
2026-03-25 21:00:00,25.25,76.62745,6.1858225,1010.0903,28.2,48.9,437.0,35.1,22.0,32.44,21,25,3,2,33.83,35.76,34.16,40.19,33.783333333333324,34.595,-1.3900000000000006,37.0
2026-03-25 22:00:00,25.1,77.314926,7.458606,1010.5895,26.4,45.8,358.0,28.1,29.0,30.92,22,25,3,2,32.44,35.08,34.94,39.66,32.396666666666654,33.925000000000004,-1.519999999999996,35.15
2026-03-25 23:00:00,24.75,78.461876,6.489992,1010.4886,23.8,42.7,263.0,20.4,38.0,29.2,23,25,3,2,30.92,33.83,35.52,38.77,30.853333333333325,32.87166666666666,-1.7200000000000024,33.22
2026-03-26 00:00:00,24.8,79.92942,9.746631,1010.8883,21.4,37.5,218.0,16.3,38.0,26.34,0,26,3,3,29.2,32.44,35.76,36.08,28.819999999999993,31.301666666666666,-2.8599999999999994,31.48
2026-03-26 01:00:00,25.0,78.49765,11.726277,1011.988,21.8,37.0,277.0,22.8,32.0,26.52,1,26,3,3,26.34,30.92,35.08,35.19,27.353333333333325,29.875,0.17999999999999972,31.12
2026-03-26 02:00:00,24.95,78.009346,9.693296,1012.1878,25.5,40.0,386.0,31.3,23.0,28.9,2,26,3,3,26.52,29.2,33.83,33.7,27.253333333333327,29.05333333333333,2.379999999999999,31.7
2026-03-26 03:00:00,24.75,77.98017,9.432412,1012.9866,27.6,43.9,448.0,34.9,24.0,31.42,3,26,3,3,28.9,26.34,32.44,34.16,28.94666666666666,28.883333333333336,2.520000000000003,33.48
2026-03-26 04:00:00,25.3,74.770454,6.3690495,1013.3878,25.4,47.8,408.0,28.7,41.0,32.72,4,26,3,3,31.42,26.52,30.92,34.94,31.013333333333325,29.183333333333326,1.2999999999999972,33.47
2026-03-26 05:00:00,28.0,59.762833,6.8138976,1013.59503,24.3,49.2,321.0,17.5,66.0,34.52,5,26,3,3,32.72,28.9,29.2,35.52,32.886666666666656,30.069999999999997,1.8000000000000043,33.79
2026-03-26 06:00:00,29.75,50.10146,10.1376915,1012.99994,25.1,53.9,252.0,8.7,87.0,37.69,6,26,3,3,34.52,31.42,26.34,35.76,34.97666666666666,31.961666666666662,3.1699999999999946,34.23
2026-03-26 07:00:00,30.3,47.487396,15.236338,1012.8017,27.5,60.5,224.0,5.3,102.0,41.94,7,26,3,3,37.69,32.72,26.52,35.08,38.04999999999999,34.531666666666666,4.25,35.49
2026-03-26 08:00:00,30.1,48.035435,15.991659,1012.60114,27.4,61.7,214.0,4.2,113.0,43.62,8,26,3,3,41.94,34.52,28.9,33.83,41.08333333333332,36.985,1.6799999999999997,37.29
2026-03-26 09:00:00,30.25,46.000736,15.25865,1012.00195,26.1,58.9,217.0,4.2,117.0,43.01,9,26,3,3,43.62,37.69,31.42,32.44,42.856666666666655,38.916666666666664,-0.6099999999999994,38.98
2026-03-26 10:00:00,29.6,50.062523,14.974658,1011.10114,24.8,55.8,238.0,4.4,111.0,40.87,10,26,3,3,43.01,41.94,32.72,30.92,42.49999999999999,40.275,-2.1400000000000006,40.88
2026-03-26 11:00:00,29.05,52.49514,12.904882,1010.3002,23.4,51.9,272.0,5.6,99.0,37.77,11,26,3,3,40.87,43.62,34.52,29.2,40.54999999999999,40.81666666666667,-3.0999999999999943,43.29
2026-03-26 12:00:00,28.3,51.811695,12.261158,1011.09766,15.6,33.5,303.0,7.9,77.0,27.24,12,26,3,3,37.77,43.01,37.69,26.34,35.29333333333333,39.074999999999996,-10.530000000000005,43.74
2026-03-26 13:00:00,27.45,56.18942,11.173057,1011.2953,16.1,31.4,323.0,13.6,65.0,26.12,13,26,3,3,27.24,40.87,41.94,26.52,30.376666666666654,36.43833333333333,-1.1199999999999974,42.5
2026-03-26 14:00:00,26.4,63.63028,9.449572,1011.39233,17.6,28.3,340.0,21.5,48.0,24.88,14,26,3,3,26.12,37.77,43.62,28.9,26.079999999999988,33.315,-1.240000000000002,38.9
2026-03-26 15:00:00,25.7,71.01284,7.3094187,1012.18976,18.5,28.9,354.0,27.7,35.0,24.44,15,26,3,3,24.88,27.24,43.01,31.42,25.146666666666658,30.22,-0.4399999999999977,36.75
2026-03-26 16:00:00,25.4,74.55664,6.122647,1012.78827,19.5,29.1,371.0,31.2,29.0,24.6,16,26,3,3,24.44,26.12,40.87,32.72,24.63999999999999,27.508333333333336,0.16000000000000014,35.83
2026-03-26 17:00:00,25.15,77.32241,6.924738,1013.2873,20.5,29.4,385.0,33.0,26.0,24.98,17,26,3,3,24.6,24.88,37.77,34.52,24.67333333333333,25.376666666666665,0.379999999999999,35.71
2026-03-26 18:00:00,25.4,80.50029,8.211235,1013.48773,20.7,29.3,386.0,32.7,26.0,25.02,18,26,3,3,24.98,24.44,27.24,37.69,24.866666666666656,25.006666666666664,0.03999999999999915,36.26
2026-03-26 19:00:00,25.4,80.99323,7.9220443,1012.88824,20.7,28.8,363.0,29.1,29.0,24.82,19,26,3,3,25.02,24.6,26.12,41.94,24.939999999999987,24.790000000000003,-0.1999999999999993,36.93
2026-03-26 20:00:00,25.15,82.96254,6.5248446,1012.4879,19.4,27.4,326.0,23.3,35.0,23.92,20,26,3,3,24.82,24.98,24.88,43.62,24.586666666666655,24.63,-0.8999999999999986,37.4
2026-03-26 21:00:00,24.65,85.21473,7.0107627,1011.8871,17.5,25.4,293.0,18.2,40.0,22.56,21,26,3,3,23.92,25.02,24.44,43.01,23.766666666666655,24.316666666666666,-1.360000000000003,37.53
2026-03-26 22:00:00,24.3,87.55084,7.7879906,1011.38666,15.8,23.4,254.0,14.3,43.0,21.18,22,26,3,3,22.56,24.82,24.6,40.87,22.553333333333324,23.74666666666667,-1.379999999999999,37.21
2026-03-26 23:00:00,24.0,89.68569,7.8954163,1011.08594,14.6,21.2,219.0,11.0,45.0,19.94,23,26,3,3,21.18,23.92,24.98,37.77,21.226666666666656,22.906666666666666,-1.2399999999999984,35.92
2026-03-27 00:00:00,23.65,93.2803,6.151683,1011.5846,14.9,21.0,239.0,12.2,41.0,19.63,0,27,3,4,19.94,22.56,25.02,27.24,20.24999999999999,22.00833333333333,-0.3100000000000023,33.93
2026-03-27 01:00:00,23.7,92.71775,6.7757506,1011.9845,14.5,19.6,372.0,13.9,40.0,19.26,1,27,3,4,19.63,21.18,24.82,26.12,19.60999999999999,21.081666666666667,-0.36999999999999744,33.43
2026-03-27 02:00:00,23.7,92.999855,7.5363917,1012.1843,16.6,21.7,560.0,16.1,38.0,20.76,2,27,3,4,19.26,19.94,23.92,24.88,19.883333333333326,20.555,1.5,34.93
2026-03-27 03:00:00,24.9,86.28348,6.2405767,1012.887,16.8,23.1,678.0,16.7,43.0,21.98,3,27,3,4,20.76,19.63,22.56,24.44,20.66666666666666,20.458333333333332,1.2199999999999989,37.5
2026-03-27 04:00:00,26.7,74.99787,5.12289,1013.29175,16.2,24.4,665.0,14.2,58.0,23.81,4,27,3,4,21.98,19.26,21.18,24.6,22.183333333333323,20.89666666666667,1.8299999999999983,38.78
2026-03-27 05:00:00,28.65,60.098015,1.5484185,1013.3968,16.5,27.4,583.0,10.0,78.0,26.93,5,27,3,4,23.81,20.76,19.94,24.98,24.23999999999999,22.061666666666667,3.120000000000001,40.46
2026-03-27 06:00:00,29.95,54.050396,3.8647635,1013.20044,16.5,28.3,494.0,6.7,96.0,29.32,6,27,3,4,26.93,21.98,19.63,25.02,26.686666666666657,23.676666666666666,2.3900000000000006,41.56
2026-03-27 07:00:00,30.75,52.11087,11.753876,1012.8026,16.6,29.0,406.0,5.1,111.0,31.52,7,27,3,4,29.32,23.81,19.26,24.82,29.256666666666657,25.72,2.1999999999999993,41.64
2026-03-27 08:00:00,30.7,51.615456,13.337016,1012.0033,18.2,33.5,311.0,4.4,124.0,35.06,8,27,3,4,31.52,26.93,20.76,23.92,31.966666666666658,28.103333333333335,3.5400000000000027,41.14
2026-03-27 09:00:00,31.0,48.574787,15.275627,1011.2049,19.3,38.9,245.0,4.3,127.0,37.12,9,27,3,4,35.06,29.32,21.98,22.56,34.566666666666656,30.626666666666665,2.059999999999995,40.68
2026-03-27 10:00:00,30.1,53.586628,18.162169,1010.6027,16.6,30.0,229.0,4.7,113.0,31.96,10,27,3,4,37.12,31.52,23.81,21.18,34.713333333333324,31.985,-5.159999999999997,40.0
2026-03-27 11:00:00,28.9,59.05032,19.73854,1010.00006,11.8,21.9,241.0,5.8,90.0,24.65,11,27,3,4,31.96,35.06,26.93,19.94,31.24333333333332,31.605,-7.310000000000002,39.1
2026-03-27 12:00:00,27.8,65.729965,20.633371,1010.0972,3.7,3.9,254.0,7.0,72.0,14.48,12,27,3,4,24.65,37.12,29.32,19.63,23.69666666666666,29.131666666666664,-10.169999999999998,34.99
2026-03-27 13:00:00,27.05,69.53089,17.571909,1009.5957,3.5,3.7,261.0,10.6,63.0,13.53,13,27,3,4,14.48,31.96,31.52,19.26,17.553333333333324,26.13333333333333,-0.9500000000000011,34.87
2026-03-27 14:00:00,26.25,75.15479,12.673074,1009.1937,4.5,5.0,268.0,15.7,50.0,13.1,14,27,3,4,13.53,24.65,35.06,20.76,13.703333333333324,22.473333333333333,-0.4299999999999997,34.61
2026-03-27 15:00:00,25.8,81.04434,14.973576,1009.39233,6.1,7.4,269.0,19.2,41.0,13.56,15,27,3,4,13.1,14.48,37.12,21.98,13.396666666666656,18.546666666666663,0.46000000000000085,36.02
2026-03-27 16:00:00,25.65,81.27231,15.009236,1009.4919,6.7,10.0,262.0,20.3,37.0,13.95,16,27,3,4,13.56,13.53,31.96,23.81,13.536666666666656,15.545,0.3899999999999988,36.28
2026-03-27 17:00:00,25.35,82.98576,12.710091,1009.19116,7.6,13.2,249.0,19.9,37.0,14.98,17,27,3,4,13.95,13.1,24.65,26.93,14.163333333333325,13.933333333333335,1.0300000000000011,36.86
2026-03-27 18:00:00,25.4,84.00684,12.442153,1008.7915,8.0,15.3,231.0,18.3,38.0,15.51,18,27,3,4,14.98,13.56,14.48,29.32,14.813333333333324,14.104999999999999,0.5299999999999994,37.58
2026-03-27 19:00:00,25.25,86.05555,15.808263,1008.4915,7.1,14.6,202.0,14.7,42.0,14.98,19,27,3,4,15.51,13.95,13.53,31.52,15.156666666666657,14.346666666666666,-0.5299999999999994,38.38
2026-03-27 20:00:00,25.1,87.3555,19.08085,1008.39124,5.7,12.2,167.0,9.9,48.0,13.98,20,27,3,4,14.98,14.98,13.1,35.06,14.823333333333323,14.493333333333332,-1.0,39.69
2026-03-27 21:00:00,24.95,87.077644,18.044046,1007.59155,4.7,9.6,141.0,6.2,52.0,13.0,21,27,3,4,13.98,15.51,13.56,37.12,13.986666666666657,14.4,-0.9800000000000004,41.37
2026-03-27 22:00:00,24.75,86.79539,15.124284,1006.69165,4.3,7.0,127.0,4.5,52.0,12.02,22,27,3,4,13.0,14.98,13.95,31.96,12.999999999999991,14.078333333333333,-0.9800000000000004,42.77
2026-03-27 23:00:00,24.75,86.53191,14.799459,1006.3919,4.5,7.0,123.0,3.9,51.0,11.88,23,27,3,4,12.02,13.98,14.98,24.65,12.29999999999999,13.561666666666667,-0.1399999999999988,42.67
2026-03-28 00:00:00,25.0,83.45263,15.206537,1006.8921,4.3,6.2,136.0,5.0,49.0,11.49,0,28,3,5,11.88,13.0,15.51,14.48,11.796666666666658,12.891666666666667,-0.39000000000000057,40.07
2026-03-28 01:00:00,25.0,82.44026,14.332341,1007.0919,4.8,8.2,182.0,6.4,48.0,12.2,1,28,3,5,11.49,12.02,14.98,13.53,11.856666666666657,12.428333333333335,0.7099999999999991,39.87
2026-03-28 02:00:00,25.1,80.46092,14.545515,1007.392,6.5,12.0,246.0,8.2,46.0,13.78,2,28,3,5,12.2,11.88,13.98,13.1,12.48999999999999,12.395000000000001,1.58,41.1
2026-03-28 03:00:00,26.1,72.85934,20.833395,1007.7942,8.3,17.2,283.0,8.9,48.0,16.12,3,28,3,5,13.78,11.49,13.0,13.56,14.033333333333323,12.915000000000001,2.3400000000000016,42.54
2026-03-28 04:00:00,27.2,65.80888,23.231855,1008.49677,8.4,19.7,269.0,7.5,56.0,17.67,4,28,3,5,16.12,12.2,12.02,13.95,15.856666666666657,13.85666666666667,1.5500000000000007,42.67
2026-03-28 05:00:00,28.0,63.97456,22.945587,1008.89874,9.1,23.6,228.0,5.1,67.0,20.09,5,28,3,5,17.67,13.78,11.88,14.98,17.95999999999999,15.225,2.419999999999998,43.11
2026-03-28 06:00:00,29.05,54.332897,19.110542,1008.30176,10.2,26.3,198.0,3.3,76.0,22.26,6,28,3,5,20.09,16.12,11.49,15.51,20.006666666666657,17.02,2.1700000000000017,43.78
2026-03-28 07:00:00,29.5,54.614082,20.712517,1008.0032,11.1,29.3,191.0,2.7,81.0,23.96,7,28,3,5,22.26,17.67,12.2,14.98,22.103333333333325,18.98,1.6999999999999993,43.08
2026-03-28 08:00:00,30.25,47.773758,21.2522,1007.0059,11.8,34.7,194.0,2.8,83.0,25.71,8,28,3,5,23.96,20.09,13.78,13.98,23.97666666666666,20.968333333333334,1.75,42.5
